id_item,price,info,fullname,gb_link,gb_info
31257,"1제 50g+2제5g / 29,500",Brand : 23이얼즈 올드(23years old),23이얼즈 올드 아쿠아밥 모델링 마스크,,
33185,"8,000 / 9.5g",웜톤 스타일에 어울리는 강열한 레드 발색의 촉촉한 틴트,토니모리 립톤겟잇틴트 레드핫,,
27757,"50ml / 65,000원",늘어진 피부 층을 하나하나 탄력있게 채워올려 주는 고농축 한방 크림입니다.,다나한 본연진 크림,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29398&TipSeq=36560,[2012.10.17] 37화 Ⅱ. 한방 재료와 한방 화장품 소개
32734,"9.5g / 20,000","윤곽 쉐이딩부터 결점 커버까지, 하나로 끝장내는 컨트로빙 & 커버 할레트",어퓨 컨트로빙 마스터 (라뮤끄에디션),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32722&TipSeq=53027,[2017.09.06] 26화 Ⅱ. 4MC's 메이크업
32411,"3.4g / 36,000",마르지 않는 크리미한 타입이 선사하는 부드러운 발림성 좋은 립,슈에무라 루즈 언리미티드 슈프림 마뜨 #WN285,,
26948,"125ml / 130,000원","이탈리아의 유명 항구도시 포토피노에서 영감을 얻어, 프라소와 드마시에 의해 탄생된 이탈리안 테마의 프레쉬한 향수. 16개 최상의 품질의 내츄럴 에센스로 합 되어 만들어 졌다.",크리스찬 디올 에스깔레 포토피노,,
28103,1.1ml / 29000원,"강렬한 아이 메이크업이 시선을 사로잡음으로써 아름다운 메이크업 룩을 오랜 시간 연출해주며, 한 번의 터치만으로도 선명한 눈매를 완성하는 붓펜 아이라이너. 탄력감이 살아 있는 극세모 브러쉬가 카본 블랙 잉크를 속눈썹 사이사이에 밀착시켜 줌으로써 아이 메이크업의 지속력을 높이고 깔끔한 터치를 연출한다.",오휘 퀵 브러쉬 아이라이너,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29418&TipSeq=36691,[2013.05.01] 10화 Ⅲ. 버킷리스트 2 : 엄마의 변신
31256,"45g / 19,500",30초 만에 숯 팩과 숯 클렌징을 동시에,23이얼즈 올드 블랙 페인트 럽바,,
27756,"3ml / 35,000원","매혹적인 입술을 하루종일 생생하게, 바르는 순간 놀라운 발색과 지속력의 립스틱입니다.",스테이 올 데이 리퀴드 립스틱 - 아리아,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29399&TipSeq=36566,[2012.10.24] 38화 Ⅱ. Glam sad 메이크업
29266,"- / 10,000",섬세한 메이크업이 가능한 메이크업 스폰지로 얼굴의 어느 부위라도 완벽하게 밀착됨.,에스쁘아 블렌딩 스펀지,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29488&TipSeq=37152,[2015.03.04] 5화 Ⅲ. 봄을 부르는 프리미엄 메이크업
13297,"0.8g / 10,500","부드러운 텍스처와 밀착력이 우수한 포뮬라로 손가락 끝을 이용하여도 자연스러운 발색이 가능하며, 아이라이너 브러시를 이용하여 속눈썹 라인을 따라 그려 컬러 아이라이너로도 사용할 수 있습니다.",아르데코 아이섀도,http://getitbeauty.m.tving.com/VOD/SELFView/35774,겟잇뷰티 SELF < 아티테크 메이크업 >
32410,"1.5g / 12,000",매끄러운 드로잉과 선명한 발색력으로 섬세한 라인 표현과 자유로운 그라데이션까지 다양하게 연출할 수 있는 립 펜슬,에스쁘아 프로 디파인 립 펜슬 #파인드 더 베이지,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32417&TipSeq=51592,[2017.05.31] 15화 Ⅰ. -100℃ 냉미녀 변신 메이크업’
33184,"23ml / 3,000",피부에 안전한 15가지 성분만 넣은 저자극 시트 마스크팩.,메이크프렘 세이프 미 릴리프 모이스처 마스크 15,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=33204&TipSeq=55109,[2018.04.13] 12화 Ⅲ. 제품력 테스트 & 가성비 필터링
26947,"100ml / 32,000원","가볍고, 물에 녹지 않는 모발 자외선 차단 스프레이로 16시간까지 보호해 준다. 또한 태양광선에 의한 탈색, 손상, 건조를 막아준다.",아베다 썬 케어 프로텍티브 헤어 베일,,
28102,3.3g / 16000원,빈틈없이 편안한 밀착감으로 생생한 컬러를 구현하는 고지속 컴포트핏 립스틱 (2013년 레트로 컬렉션),브이디엘 페스티벌 립스틱 (뉴트로 G),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29418&TipSeq=36692,[2013.05.01] 10화 Ⅳ. 버킷리스트 3 : 엄마를 위한 ‘베이비 리턴 메이크업’
27755,"7g / 80,000원",안티 프리 래디컬 작용과 보호작용을 하는 로즈향과 징코 빌로바 성분이 들어있어 자연스러운 발색을 연출해주는 블러시입니다.,시슬리 휘또 블러시 에끌라 망고,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29399&TipSeq=36566,[2012.10.24] 38화 Ⅱ. Glam sad 메이크업
13280,"6ml / 3,500",네일 컬러를 더 오랜시간 선명한 컬러로 유지하세요!,이니스프리 에코 탑코트,http://getitbeauty.m.tving.com/VOD/SELFView/35764,겟잇뷰티 SELF < 스타일별 립 메이크업 노하우 >
33182,"25g / 1,500",9가지 천연 추출물이 함유된 피부 보습과 진정에 좋은 저자극 마스크팩.,이솔 더 마스크,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=33204&TipSeq=55109,[2018.04.13] 12화 Ⅲ. 제품력 테스트 & 가성비 필터링
28101,40ml / 23000원,피부톤을 밝고 화사하게 연출해주는 톤 업 모이스처라이징 효과의 선 프로텍터,브이디엘 브라이트닝 선 베이스 SPF 40/PA++,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29418&TipSeq=36692,[2013.05.01] 10화 Ⅳ. 버킷리스트 3 : 엄마를 위한 ‘베이비 리턴 메이크업’
32408,"1.2g*2 / 30,000",화사하고 내추럴한 믹스 & 매치 룩을 연출해주는 2가지 컬러의 아이섀도우,헤라 섀도 듀오 #06 메탈릭브라운/브라운시크,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32417&TipSeq=51592,[2017.05.31] 15화 Ⅰ. -100℃ 냉미녀 변신 메이크업’
33180,"0.6ozx5 / 17,500",건조하고 푸석한 피부에 수분과 영양을 채워주는 천연 셀룰로오스 마스크팩.,아로마티카 씨 대퍼딜 하이드로 차지 마스크,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=33204&TipSeq=55109,[2018.04.13] 12화 Ⅲ. 제품력 테스트 & 가성비 필터링
13175,"3.5g / 9,000",립스틱 컬러를 예쁘게 표현해주는 입술 전용 컨실러 + 립밤,이니스프리 에코 컨실러 립밤,http://getitbeauty.m.tving.com/VOD/SELFView/35764,겟잇뷰티 SELF < 스타일별 립 메이크업 노하우 >
28100,30ml / 60000원,"풍부한 비타민을 가진 석류오일 성분이 함유된 제품으로 촉촉하고 윤기 있는 피부로 가꾸어줍니다. Napiers의 150년 전통 방식대로 blending된 3가지 허브오일과 4가지 허브 에센셜 오일이 담겼으며, 피부에 영양 공급을 통해 칙칙하고 피곤한 피부에 화사함을 부여하고 수분과 영양을 공급하여 피부 건조를 막아줍니다.",빌리프 더 트루 페이스 오일,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29418&TipSeq=36690,[2013.05.01] 10화 Ⅱ. 버킷리스트 1-2 : 해피 에이징 마사지
27754,"1.5g / 17,000원",젤 텍스처의 적용으로 부드럽고 매끈하게 발려 다양한 눈매를 자유자재로 연출해줍니다.,에스쁘아 젤 라이크 아이펜슬 골드,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29399&TipSeq=36566,[2012.10.24] 38화 Ⅱ. Glam sad 메이크업
33179,"31.5mlx2 / 8,000",앰풀과 기능성 시트 팩을 함께 사용해 집중 피부 관리가 가능한 제품.,차앤박 프로폴리스 에너지 앰플 마스크,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=33204&TipSeq=55109,[2018.04.13] 12화 Ⅲ. 제품력 테스트 & 가성비 필터링
32815,6g / 42000,"바르는 순간 느껴지는 강력한 볼륨감, 컬러 그리고 스타일의 마스카라",샤넬 LE VOLUME DE CHANEL,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32823&TipSeq=53293,[2017.09.27] 29화 Ⅱ. 다라 & 샘물
32733,"12.8mm / 20,000",그레이 칼라렌즈,렌즈타운 유러피안아이즈 실리콘 그레이,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32722&TipSeq=53026,[2017.09.06] 26화 Ⅰ. 이사배's 메이크업
27753,"50ml / 38,000원",촉촉하게 피부를 유연하게 해주는 오일입니다.,멜비타 멜비타 호호바 오일,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29399&TipSeq=36566,[2012.10.24] 38화 Ⅱ. Glam sad 메이크업
26946,"200ml / 38,000원","가볍게 발라지면서 쿨링 효과를 주는 새로운 모이스쳐라이저인 로즈메리 민트 바디 로션은 유기농 아로마인 공인된 유기농 에센셜 오일들이 함유 되어 있다. 항산화 효과가 있는 로즈메리는 피부에 활력을 주고, 페퍼민트는 기분을 상쾌하게 해주며 쿨링 효과를 준다.",아베다 쿨링 바디로션 로즈메리 민트 바디로션,,
31255,"1.2g / 26,000","워터프루프 포뮬라의 24/7 아이 펜슬을 사용하면 오래도록 지워지지 않는 크리미한 텍스처의 매끄러운 질감을 완성할 수 있습니다. 호호바 오일, 비타민 E와 코튼씨드 오일이 함유되어 있습니다.",어반디케이 24/7 아이펜슬 글라이드 온 아이 펜슬,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31258&TipSeq=44976,[2016.05.25] 17화 Ⅲ.내추럴 심쿵 M.U
32814,13.6g / 45000,피부 톤과 눈매에 알맞게 다양한 음영 아이 메이크업 연출이 가능한 아티스트 아이섀도우 팔레트,정샘물 정샘물 아티스트 아이섀도우 팔레트 #템팅앤클래시,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32823&TipSeq=53293,[2017.09.27] 29화 Ⅱ. 다라 & 샘물
32407,"6.8ml / 12,000",피부 결점 지워주는 철벽커버 하루 종일 촉촉하게 FIT ME! (셰이딩으로 활용가능한 브라운 컬러),메이블린 뉴욕 핏 미 컨실러 #35딥,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32417&TipSeq=51592,[2017.05.31] 15화 Ⅰ. -100℃ 냉미녀 변신 메이크업’
33178,"20ml / 1,000","시어버터를 함유해 피부 영양 공급, 수분 유지에 도움을 주는 제품",홀리카홀리카 퓨어 에센스 마스크시트 #쉐어버터,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=33204&TipSeq=55109,[2018.04.13] 12화 Ⅲ. 제품력 테스트 & 가성비 필터링
29265,"15g / 18,000","풍부한 보습감의 바오밥워터로 보습을 주고, 기존 애니 쿠션 대비 히알루로산을 4배 강화하여 혹한기에도 오랫동안 촉촉하고 윤기 있는 피부를 연출해줌.",에뛰드하우스 진주알 맑은 모이스트 애니 쿠션 SPF50+/PA+++,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29488&TipSeq=37152,[2015.03.04] 5화 Ⅲ. 봄을 부르는 프리미엄 메이크업
31254,"10ml / 29,000","매끄럽게 발리며, 스페이스-에이지 폴리머 테크놀로지가 피부 표면의 어떠한 결점도 메꿔주어 하루종일 지속되는 아이섀도우를 위한 베이스를 준비해 줍니다.",어반디케이 아이섀도우 프라이머 포션,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31258&TipSeq=44976,[2016.05.25] 17화 Ⅲ.내추럴 심쿵 M.U
13070,"60g / 14,000",진주빛 조명을 비춘듯 하루종일 맑은 얼굴! 다크닝 제로! 기름짐 제로! 하루종일 맑음! 미백+주름+자외선차단 (SPF30/PA++) 기능성,에뛰드하우스 진주알 맑은 BB크림 올데이스트롱 SPF30/PA++,,
28099,75ml / 40000원,Calendula 성분의 초보습 휘핑크림 층과 Acai Berry의 에센스층으로 이루어진 2층 액상타입의 에센스로 사용 전 최적의 신선한 상태로 분리되어 있던 2개의 층이 흔드는 순간 섞이면서 피부에 풍부한 보습과 영양을 전해주는 쉐이킹 타입의 에센스,빌리프 더 트루 안티에이징 에센스,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29418&TipSeq=36690,[2013.05.01] 10화 Ⅱ. 버킷리스트 1-2 : 해피 에이징 마사지
32406,"6.8ml / 12,000",피부 결점 지워주는 철벽커버 하루 종일 촉촉하게 FIT ME! (옐로우 베이스의 밝은 21호 컬러),메이블린 뉴욕 핏 미 컨실러 #10라이트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32417&TipSeq=51592,[2017.05.31] 15화 Ⅰ. -100℃ 냉미녀 변신 메이크업’
27752,"30ml / 55,000","독특한 젤-크림 타입으로 만든 포뮬라는 피부를 진정시키고, 부드럽게 만들어 주고 피부의 불필요한 오일리한 성분을 지우고 억제하여 하루 종일 메이크업이 부드럽고 생기 있게 보여지도록 만들어 준다.",에스티로더 매트 퍼펙팅 프라이머,,
33176,"2.6g / 18,000",로맨틱하고 러블리한 MLBB 컬러로 구성돼 있으며 가벼운 밀착력과 지속력을 가지고 있는 매트한 제형의 립스틱. 9가지 이슈 성분을 배제한 착한 성분으로 되어 있다.,셉 키써블 립스틱 얼티매트,,
32731,"5.5ml / 37,000",독보적인 컬러감과 지속력으로 무장한 파워매트 립 피그먼트,나스 파워매트 립 피그먼트 #런던 콜링,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32722&TipSeq=53026,[2017.09.06] 26화 Ⅰ. 이사배's 메이크업
26945,"30ml / 30,000원","벌레물림을 방지하고 숙면을 돕는 제품. 라벤더는 벌레를 퇴치해주고, 벌레 물린 곳에 바르면 빠르게 진정시켜주는 효능이 있다.",아베다 라벤더오일-라벤더 싱귤러노트,,
12998,"40ml / 12,000",제주 녹차수가 피부 속 수분을 채워주고 피부에 감기는 마무리감으로 메이크업 전 피부를 최적화 시켜주는 수분 베이스,이니스프리 미네랄 수분 피팅 베이스,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29386&TipSeq=36483,[2012.07.25] 25화 Ⅲ. 자신감을 되찾아 줄 타임머신 메이크업
32730,"1.2g / 5,600",워터프루프 누드 아이라이너,림멜 스캔달아이즈 아이라이너 #05Nude,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32722&TipSeq=53026,[2017.09.06] 26화 Ⅰ. 이사배's 메이크업
33175,4.82g /,팟타입 하이라이터로 치크 제품을 사용하기 전 뺨에 소량 발라주면 광채를 극대화 할 수 있다.,RMS Beauty Living Luminizer 하이라이터,,
28777,"30ml / 38,000",매끈한 피부결을 선사하는 메이크업베이스 겸용 모이스처라이저,바이오더마 세비엄 포어 리파이너,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29463&TipSeq=36994,[2014.06.18] 16화 Ⅱ. 땀 & 피지 극복 메이크업
26944,"100ml / 75,000원","태닝 부스팅 기능의 쿨링 브론징 미스트로 피부를 자연 태닝에 알맞은 상태로 준비해주고, 말라닌 합성 작용을 활성화시켜 태닝 과정을 가속화 해주며, 피부는 날이 갈수록 더욱 자연스럽고 깊은 아름다움을 띠게 된다. 또한 진정한 스킨케어 제품이기도 하다.",겔랑 테라코타 쿨링 브론징 미스트,,
32813,7.5ml / 22000,"화려하고 영롱한 글리터 펄이 어플리케이터에 따라 아이라이너, 마스카라, 브로우 마스카라로 변신하여 포인트 아이 메이크업을 완성해주는 멀티 아이템",정샘물 정샘물 리파이닝 라이너 & 마스카라 #글리터 골드 세트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32823&TipSeq=53293,[2017.09.27] 29화 Ⅱ. 다라 & 샘물
32728,"8,400",내추럴한 메이크업은 물론 스모키 메이크업에도 굉장히 잘 어울리는 제품,아이미 아이미 속눈썹 #37호,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32722&TipSeq=53026,[2017.09.06] 26화 Ⅰ. 이사배's 메이크업
6976,"10g / 4,000","투명친츠가 들어있는 립밤으로 비타민 E 성분이 듬뿍 들어 있어 입술을 건강하게 지켜주고, 입술의 수분 증발을 막아주는 워터 홀딩 성분이 입술에 수분 보호박을 형성해 줍니다.",에뛰드하우스 매직틴트밤 (2호 매직핑크),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29445&TipSeq=36887,[2013.12.11] 37화 Ⅲ. Make up Wake up : 연애운 상승 메이크업
33173,"5.5g / 45,000","입술에는 섬세한 컬러를 채우고, 치크에는 생기를 불어넣는 제품. 수채화처럼 치크를 맑게 물들이고, 립에는 가볍고 편안하며 끈적이지 않는 컬러를 선사한다.",샤넬 루쥬 코코 립 블러쉬 #416 TEASING PINK,,
12997,"50ml / 15,000",미네랄 펄이 피부 속에서 우러나오는 듯한 화사함을 연출,이니스프리 매직 플로랄 쉬어 베이스,,
31253,50ml /,피부에 수분과 영양을 공급해주는 보습 영양 크림,시크릿 인텐시브 모이스처 페이스 크림,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31258&TipSeq=44976,[2016.05.25] 17화 Ⅲ.내추럴 심쿵 M.U
29264,"100ml / 3,200",건조함으로 트고 거칠어진 피부를 위한 긴급 보습 솔루션. 외부 자극으로 손상된 피부에 진정효과.,바세린 퓨어 스킨 젤리 오리지날,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29488&TipSeq=37150,[2015.03.04] 5화 Ⅰ. 4MC의 선택! 만 원으로 예뻐지는 법
30004,"1ea / 14,000",실제보다 속눈썹을 많이 늘려주면서 부담은 전혀 없이 사용할 수 있는 아이래쉬로 연예인들의 경우 화보나 쇼보다는 방송에서 자연스럽지만 좀 더 드라마틱한 눈매를 연출하고자 할때 많이 사용함,피카소브러쉬 아이미 (No. 36),,
6795,"7g / 17,000","모공, 잔주름, 다크써클, 잡티등을 가볍고 자연스러운 터치로 완벽하게 커버해주는 캔메이크 베스트 셀링 아이템",캔메이크 커버 & 스트레치 컨실러,http://getitbeauty.m.tving.com/VOD/SELFView/35759,겟잇뷰티 SELF < 첫 인상과 이미지를 결정하는 증명사진 메이크업 >
32405,"7.5g / 14,000","붉은기, 트러블 NO!, 홍조, 트러블이 많은 예민한 피부를 자연스럽게 보정!",루나 롱래스팅 코렉터,http://getitbeauty.m.tving.com/VOD/SELFView/51572,겟잇뷰티 SELF < 스테파니 리의 퍼펙트 뷰티 시크릿 >
33170,"120ml / 25,000",순수 식물수와 골든 호호바씨오일의 오일을 하나로 담은 더블 미스트,오우썸 Hydrating Double Mist,,
12992,"8g / 10,000",고커버+고밀착+롱래스팅 완벽 컨실러,이니스프리 미네랄 퍼펙트 컨실러,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29345&TipSeq=36144,[2011.08.31] 31화 Ⅶ. F/W트렌드 명품 메이크업 시연
28776,"25ml / 24,000",고보습 인자가 피부 내외부의 수분력을 강화하여 피부 보습력을 장시간 지켜누는 수분클렌징 워터,바이오더마 하이드라비오 H20 클렌징 워터,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29463&TipSeq=36994,[2014.06.18] 16화 Ⅱ. 땀 & 피지 극복 메이크업
29263,"0.5g / 6,000",다채로운 컬러와 텍스처로 구성된 멀티 펜슬로 한번의 터치로 생생한 컬러가 발색.,에뛰드하우스 플레이 101 펜슬,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29488&TipSeq=37150,[2015.03.04] 5화 Ⅰ. 4MC의 선택! 만 원으로 예뻐지는 법
26943,"50ml / 15,000원",뿌리는 기름종이! 여름철 기름질 피부를 보송하게 가꿔주는 페이셜 미스트.,닥터자르트 아크넥스 페이셜 미스트,,
32726,"9g / 48,000",내추럴한 메이크업은 물론 스모키 메이크업에도 굉장히 잘 어울리는 제품,맥 엑스트라 디멘션 스킨피니쉬 #더블 글림,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32722&TipSeq=53026,[2017.09.06] 26화 Ⅰ. 이사배's 메이크업
12802,"120ml / 35,000",눈처럼 녹아들어 피부를 깨워주는 스킨,라네즈 퍼펙트 리뉴 스킨,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29371&TipSeq=36372,[2012.04.11] 10화 Ⅵ. 메이크업 - 저녁
29262,"3ea / 5,000",여성들의 자궁 건강을 위한 좌훈 쑥 훈열제로 양질의 잎쑥만을 정제해 사용하여 쑥의 유효성분이 그대로 함유되어 있음.,마이 허브티 라벤더 쑥 훈열제,,
26942,"50ml / 18,000원",메이크업 후에도 뿌릴 수 있는 스프레이 타입의 자외선 차단제.,닥터자르트 선 디펜드 미스트 SPF27 PA++,,
32404,"7.5g / 14,000","원래 내 피부처럼, 감쪽같이 자외선 차단까지 완벽한 밀착력으로 하루종일 롱~래스팅!",루나 롱래스팅 팁 컨실러,http://getitbeauty.m.tving.com/VOD/SELFView/51572,겟잇뷰티 SELF < 스테파니 리의 퍼펙트 뷰티 시크릿 >
29841,"5g / 88,000",감각적인 5가지 컬러 구성으로 스타일을 완성하는 한 벌의 오뜨 꾸뛰르 의상처럼 매혹적인 아이메이크업 연출,입생로랑 꾸뛰르 팔레트 페티쉬,,
12684,"9ml / 9,900","매직 스틱으로 파워풀하게, 매직볼로 매끈하게! 상상 그 이상의 매직 마스카라",홀리카홀리카 마술봉 마스카라 2X,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29321&TipSeq=36281,[2011.03.16] 7화 Ⅲ. 특별한 기능의 마스카라
31252,"500ml / 125,000","부처브룸(Butcherbroom)이 피지 조절의 컨디셔닝 효과로 피지에 의한 번들거림을 방지하고, 호손열매(Crataegus monogyna)가 피부를 진정 시켜주어 피부를 청량하게 하여 상쾌감을 준다.",오엠 부처브룸 토너 아스트린젠트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31258&TipSeq=44976,[2016.05.25] 17화 Ⅲ.내추럴 심쿵 M.U
33169,"2ml / 25,000",10cm 앞에서도 자신있는 피부를 만들어주는 붓 펜 타입 컨실러,아르데코 퍼펙트 뗑 컨실러 #3 리프레싱 로즈,,
6150,"35ml / 16,000",- 피부에 피팅되어 피부결을 보정하고 메이크업의 지속력을 높여주는 피팅베이스,마몽드 브라이트닝 컬러베이스 텐아워 (10호 피치핑크),http://getitbeauty.m.tving.com/VOD/SELFView/35751,겟잇뷰티 SELF < 단 하나의 트러블도 남김없이! 트러블 완전정복 >
26941,"400ml / 45,000원","바디 미스트와 함께 나온 여름 한정판 대용량 샤워 젤.<br/>? 7, 8월 썸머 리미티드 제품",비오템 오 파라다이스 샤워 젤,,
28775,"5.5g / 12,000",선명한 컬러와 지속력을 선사하는 촉촉한 수분 립,미즈온 코렉트 콤보 립글로스 (505호 퍼플핑크),http://getitbeauty.m.tving.com/VOD/SELFView/35829,겟잇뷰티 SELF < 뷰티멘토 유인나의 CC메이크업! >
29840,"50ml / 38,000",특허 복합 세라마이드를 적용하여 건강한 피부 속 몰타크로스를 재현한 MLE 피부장벽 포뮬러가 약해진 피부 장벽을 탄탄하게 가꾸어 줌,아토팜 리얼 베리어 익스트림 크림,,
29261,"1ea / 5,000","국내 최초 겨드랑이 관리를 위한 패드 타입 제품으로 착색, 제모 흔적, 각질, 냄새 등 겨드랑이와 관련된 모든 고민을 타파함.",엔젤팩토리 각질녀의 눈물 언더암 화이트 필링 퍼퓸,,
32403,"20ml / 30,000","커버는 완벽하게, 페이스라인은 정교하게 피부는 촉촉하게 살아나는 완벽 베이스 메이크업",루나 프로 컨실 파운데,http://getitbeauty.m.tving.com/VOD/SELFView/51572,겟잇뷰티 SELF < 스테파니 리의 퍼펙트 뷰티 시크릿 >
12635,"1.2g / 8,800",물과 땀 피지에 의한 번짐을 강하게 막아 주어 처음 상태 그대로 퍼펙트한 아이라인이 장시간 유지되는 워터 프루프 타입의 펜슬 아이라이너,토니모리 퍼펙트 아이즈 아이라이너,http://getitbeauty.m.tving.com/VOD/SELFView/35749,겟잇뷰티 SELF < 하루 종일 투명하게! 수채화 메이크업 >
32082,"14.5g / 22,000",얼굴에 입체감을 부여하는 3컬러 윤곽 쉐딩 팔레트,미미박스 아임 쉐딩 팔레트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32093&TipSeq=50522,[2017.03.12] 4화 Ⅰ.썸남저격! 심쿵 메이크업 #청순 벚꽃상
30003,"150ml / 36,000",대자연의 생명력이 담긴 물 단풍나무수액 100%로 만든 스킨과 로션이 합쳐진 듀얼 소스 고농축 스킨 에센스로 경표피의 수분이탈의 방어하여 항상 촉촉하고 생기있는 피부상태로 유지시켜 줍니다.,메이쿱 로우 소스,,
31236,"3.4g / 24,000",새틴같은 부드러운 사용감의 풀커버리지 립스틱,버츠비 버츠비 립스틱,http://getitbeauty.m.tving.com/VOD/SELFView/44914,겟잇뷰티 SELF < 달샤벳 우희의 내추럴 생얼 메이크업 >
26940,"100ml / 46,000원","사랑에 빠진 달콤한 기분을 느낄 수 있는 석류, 라즈베리, 프리지아 꽃의 달콤한 향의 바디 미스트.<br/>? 7, 8월 썸머 리미티드 제품",비오템 오 파라다이스 바디 미스트,,
29260,"17g / 3,000","파라벤 무첨가, 천연 아로마 오일을 사용한 고운 파우더 입자가 피부의 밀착감을 높여 확실한 피부 탄력 개선 효과를 줌.",이땅 모델링 take-out 컵팩,,
5555,"120매 / 7,800원","한 장씩 뽑아 쓰는 티슈 타입의 제품으로, 우수한 세정 성분이 진한 메이크업과 노폐물을 산뜻하게 닦아주고 은행잎 성분 함유로 신선한 피부로 가꿔 줍니다.",징코 내츄럴 클린싱 티슈,,
29839,"80ml / 18,000",피부장벽강화 고보습 미스트로 하루종일 수분으로 코팅되는 듯한 촉촉함을 부여,아토팜 리얼 베리어 에센스 미스트,,
30002,"150ml / 15,000","단풍나무 수액 100%로 만든 무스 타입 페이스 워시로 초미세입자 거품으로 피부표면은 물론, 솜털과 모공까지 깨끗하게 클렌징해줍니다.",메이쿱 클렌징 무스,,
12444,"10g / 3,000",맛잇는 과일을 연상시키는 컬러와 발색이 끈적임없이 가볍고 소프트하게 발려 상큼달콤한 과일향이 기분까지 상쾌하게 만들어주는 튜브형 립글로스,네이처리퍼블릭 바이 플라워 젤리 드롭 글로스 (1호 롤리 코랄),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29410&TipSeq=36635,[2013.03.06] 2화 Ⅴ. 조명발 (3) - 자체발광 메이크업
29837,"8.5g / 36,000",헤어 롤처럼 작은 훅이 달린 브러시를 적용하여 컬링 효과가 높고 윗면의 둥근 브러시로 바르면 뷰러가 따로 필요 없는 슈퍼 컬링 & 리프팅 마스카라.,베네피트 롤러 래시,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29873&TipSeq=37662,[2015.04.15] 11화 Ⅳ. 고민 해결 최강 TIP 메이크업
30000,"2g / 25,000",최적의 컬러조합으로 투톤 메이크업을 연출해주는 투톤 립 바,라네즈 투톤 립 바 (06 핑크 스텝),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29995&TipSeq=38199,[2015.05.27] 17화 Ⅲ. 무보정 셀카 여신 메이크업
29259,"50ml / 7,900",히아루론산과 베타민의 이중 보습 효과로 끈적임없이 산뜻하고 촉촉하고 자외선차단과 미백 효과의 이중 기능성 핸드 로션,더페이스샵 비타베리 화이트닝 핸드로션 SPF20 PA++,,
26939,"141g / 21,600dnjs",간편한 스프레이 타입의 자외선 차단제로 피부 흡수가 빨라 끈적임 없이 산뜻한 느낌을 선사한다. 또한 강력한 워터프루프/스웨트프루프 기술로 물과 땀에 잘 지워지지 않아 자외선 걱정 없이 야외활동이나 레포츠를 즐길 수 있다.,뉴트로지나 울트라쉬어 스포츠 선블럭 쿨링 미스트 SPF30 PA+++,,
